respondent_id,h1n1_vaccine,seasonal_vaccine
26841,0.3785728803531105,0.8026527163270768
26842,0.08600730096236181,0.2057079506402105
26843,0.038173563925446956,0.015006528427235617
26844,0.07393639584174341,0.548520971333287
26845,0.04078606529810645,0.6561433811440868
26846,0.0764895668130092,0.7740376050726722
26847,0.32711074058401707,0.1132026074799505
26848,0.04589143049505566,0.6789710839981081
26849,0.15245084176692303,0.5788991286016281
26850,0.4312871502019538,0.5993224772824495
26851,0.030890556753471653,0.061131880229661185
26852,0.033612827348551165,0.0646074062020153
26853,0.5263531423782773,0.6019327593328505
26854,0.01448001928847416,0.06702904484083949
26855,0.6267889056852327,0.8733339234262544
26856,0.10259636549748637,0.026477950682889287
26857,0.42821579376361624,0.17917382711339383
26858,0.13473485019118528,0.6348793070048872
26859,0.06818735877680841,0.08274508755766813
26860,0.13431067352614565,0.09133232332702376
26861,0.09593771568665642,0.07633004252439343
26862,0.09625560757711715,0.26105925589353096
26863,0.21168440975837,0.43458703364312906
26864,0.49305194576496997,0.3685238373641687
26865,0.014445071773628223,0.03770352902973765
26866,0.24946907758386264,0.6830064175325716
26867,0.1110051209226477,0.17772824735617926
26868,0.7690567857950193,0.941195743905355
26869,0.09655643359068483,0.28874623130573557
26870,0.6169854589735387,0.8596809284583284
26871,0.048816538760092315,0.04703732211022424
26872,0.04014150174645327,0.27242121957934373
26873,0.1678457714545019,0.8585999270922391
26874,0.05097344759834589,0.09884379952077292
26875,0.6333494309618612,0.9214582356564635
26876,0.05185983453885566,0.04878531967611738
26877,0.0439660860014734,0.09324938274419467
26878,0.12942140417037576,0.14477285819034133
26879,0.010631940446387177,0.017349859328360338
26880,0.04134096270468314,0.08190817840817924
26881,0.029481401875703295,0.08208692686983
26882,0.019072798256555463,0.06616114065277495
26883,0.06429381016995199,0.2507339254201431
26884,0.08405308882056929,0.20614177218363072
26885,0.24921976828610734,0.8424263353407895
26886,0.10793657002095669,0.7736542766660097
26887,0.6198017327498578,0.8912007929779504
26888,0.8723802914527008,0.9459845689738968
26889,0.040628169771947734,0.13590248317001985
26890,0.08163432373773273,0.29397826553359874
26891,0.2582609243485878,0.46219721132001645
26892,0.12980079547832898,0.8398827843431043
26893,0.05384826397865291,0.21006998117104486
26894,0.207142109352538,0.31428549368279407
26895,0.08374911101266844,0.8627373641417104
26896,0.041637194439309105,0.07329628480875829
26897,0.05534801957037647,0.3669900015888077
26898,0.2517367474822239,0.7121349284119545
26899,0.04045363518948396,0.05140274938358771
26900,0.15084398848232078,0.30432841744746003
26901,0.005643667246289458,0.22893467448668361
26902,0.26914420548314427,0.9470517991510069
26903,0.12605635272619353,0.03842801537234589
26904,0.05005158269967492,0.3324938044061731
26905,0.35279606551958226,0.7991093161682385
26906,0.0669762702066418,0.34592030509831817
26907,0.009065235123379528,0.5392552464091288
26908,0.14566252952234823,0.7421094726878651
26909,0.06323136789510805,0.26334276682020813
26910,0.1044574922976552,0.20835909794642934
26911,0.037801492243330556,0.055426064173809055
26912,0.41514306865976286,0.9362666090202383
26913,0.7422026471539299,0.8962541327885031
26914,0.05267248297964278,0.12166638338353211
26915,0.13278292175998152,0.6912525702656145
26916,0.06417330743359966,0.36846778934388064
26917,0.004880730458202195,0.011109559740563166
26918,0.7533219946579818,0.9244515341064004
26919,0.3025246500176925,0.6055341883077274
26920,0.019916524115308615,0.1120434249759602
26921,0.11475111961097638,0.8574640147362228
26922,0.056184274561996525,0.6717097947579324
26923,0.09605094992648953,0.5367983388535863
26924,0.6580000848140388,0.8959709962560386
26925,0.10378904109484705,0.6151986407621027
26926,0.6000824330717504,0.42717679412368836
26927,0.3486348340173221,0.6744818552211786
26928,0.0606102061535401,0.5277296694477376
26929,0.10958296110169992,0.1933626435428656
26930,0.6522676908669625,0.8994923402188773
26931,0.09057289388566633,0.32810574005780996
26932,0.06680281681714238,0.8832362220933083
26933,0.10084922388925081,0.748229552442876
26934,0.5630073885474791,0.7140167194167012
26935,0.17891616719214967,0.47407620440526227
26936,0.4565439692081109,0.19961524757792082
26937,0.27378502506193797,0.7561834270077756
26938,0.08605179168426931,0.056901678305892406
26939,0.0454115651557582,0.051298482993613816
26940,0.06323316038981,0.1219652111969438
26941,0.05112225143493818,0.4431325031127033
26942,0.5932616027423206,0.7985649612691883
26943,0.13750435504698946,0.631520403388725
26944,0.0728891654717201,0.14572513999368086
26945,0.11905847698140566,0.58658751240189
26946,0.16624632228049474,0.731415029167208
26947,0.1637817605421499,0.6086658343650939
26948,0.015314461045144405,0.04955525140715029
26949,0.01978771490905771,0.042451951269112206
26950,0.036625099272451535,0.5132422937021331
26951,0.07235785206326172,0.31303351261137036
26952,0.8563821663787607,0.9522681954927468
26953,0.833132700598002,0.9776606546226227
26954,0.04802647185168625,0.1474578584221994
26955,0.18858035948699597,0.6179083406181338
26956,0.12699491209617525,0.2652690568786051
26957,0.026848810874005036,0.901816017532036
26958,0.33148094302312064,0.7830522556462978
26959,0.027096426166376576,0.21992220093747192
26960,0.043230473735704204,0.06091739529749026
26961,0.20951503401119828,0.5544137398569232
26962,0.19299180188073592,0.927308325021852
26963,0.14602007942387485,0.27229760678382486
26964,0.09646294446061551,0.23250892060004616
26965,0.8192925112890753,0.9450641129535285
26966,0.01483231965519972,0.029498574837050963
26967,0.16387388183652649,0.44236134543868777
26968,0.039120805921747416,0.8180852113977084
26969,0.035711729895312266,0.17976444281224369
26970,0.7238066979443736,0.366616933346796
26971,0.1125112766109602,0.3295779153831659
26972,0.006977728132444434,0.0216734337311465
26973,0.05433348794528343,0.13013095391099833
26974,0.12139546224147477,0.3502010192384521
26975,0.06829804095924047,0.6325600576231395
26976,0.868585032486499,0.5913421235266375
26977,0.061420348026507164,0.3208474348352583
26978,0.018986638336347863,0.8207870252408709
26979,0.3126889846965086,0.6415105848344917
26980,0.04865919940608067,0.07988414021982146
26981,0.05477602106037893,0.24189610396689643
26982,0.6971502119693179,0.8689863386967657
26983,0.1688565156960135,0.6216093798866934
26984,0.07682060824904015,0.1510064439921571
26985,0.017276686040807156,0.07575135287847334
26986,0.1743623117026249,0.6272809430078846
26987,0.06947016140350404,0.17101362852255148
26988,0.03108831696532461,0.11113385948003607
26989,0.33035654078716997,0.7611330864515842
26990,0.014746017662750356,0.0638280470383015
26991,0.21030898681875007,0.46411226537243166
26992,0.2669076745464886,0.394640278579671
26993,0.1364929102330796,0.84840787210527
26994,0.18471487393678054,0.4695346451573835
26995,0.17342442075105682,0.4759933807032497
26996,0.2188156821084854,0.28205313768333407
26997,0.010664958706793891,0.04741733028158811
26998,0.04060543776148317,0.04693757621638634
26999,0.43855812015435736,0.5456732884220498
27000,0.12110488743334458,0.37974408094391915
27001,0.04057152262977678,0.7896690029923635
27002,0.008478662940838419,0.17835564656811065
27003,0.021157159192084756,0.04794239357027979
27004,0.10769708285758091,0.27273250619305406
27005,0.3619026569902076,0.7794994682308662
27006,0.7098595001896504,0.9216220457039842
27007,0.06388472134165357,0.12660519102277074
27008,0.0397793616531609,0.05438435769208642
27009,0.06204615298099752,0.25127632037743636
27010,0.059085588649559,0.13273636388823773
27011,0.09022988025833599,0.13111095742705658
27012,0.291059669220133,0.6139256617200028
27013,0.10617788807670864,0.4100456338293071
27014,0.02006251648805221,0.1950248906317312
27015,0.08639590377167501,0.2021343501768702
27016,0.1600389941457656,0.3322143609582582
27017,0.4242923302339114,0.6814980569956054
27018,0.08314929221599562,0.2780890266769808
27019,0.8972385490428544,0.9642791256428952
27020,0.19695589298713126,0.23710832530791345
27021,0.12168253746217127,0.5328295309606323
27022,0.16422864816440713,0.1946172087324648
27023,0.13487484491761764,0.1658743295042759
27024,0.11907341282018467,0.2665465793819402
27025,0.05232864238487448,0.01943178981326248
27026,0.0641429509415019,0.2872762724655161
27027,0.09886049701746737,0.7687200337058402
27028,0.3615261068389048,0.876993634477094
27029,0.10610191006830519,0.35453855073012297
27030,0.14312442345369247,0.2415995027273795
27031,0.20594604110132156,0.81467962029067
27032,0.18452791532705431,0.46527606038800867
27033,0.2919451444806527,0.7248625007174172
27034,0.008746139255027107,0.6576542884473163
27035,0.2263729291636177,0.3852834373942961
27036,0.2307329971584549,0.7238012712571947
27037,0.6331563463022402,0.8140105794075329
27038,0.027766293499759932,0.029919415738682058
27039,0.7421027880206665,0.9291607066047191
27040,0.1799892491453599,0.14179959598131286
27041,0.1285221470534242,0.5372198812623891
27042,0.06953474268746261,0.5189876797457265
27043,0.558302977155526,0.8081487602363057
27044,0.007673837788305134,0.034644217394525736
27045,0.16769059867242841,0.5754454920196476
27046,0.04399779738421507,0.09460127794968096
27047,0.5745865130424037,0.4064318602965127
27048,0.14488878549616238,0.3237594989719072
27049,0.27061120836150965,0.9011599977358022
27050,0.045037571255975614,0.5627628373228727
27051,0.13946435141652588,0.25856209494211996
27052,0.09634856944970104,0.23750744673383808
27053,0.8659022964344795,0.9651415928129451
27054,0.038500911316201314,0.0668693821192899
27055,0.11843466197497224,0.8533652371224975
27056,0.018303215182443884,0.034262053151515745
27057,0.02397116958235125,0.02299597873914563
27058,0.8138145138862217,0.8963721014738197
27059,0.06584972507669815,0.21491524399554407
27060,0.03191182703822947,0.4540550232820757
27061,0.07795843381347776,0.3717576943161685
27062,0.05375854286278047,0.5068159240717984
27063,0.06219943453581746,0.5565080852524251
27064,0.2151360269533518,0.4675907962101266
27065,0.062034365864466645,0.3736176317196742
27066,0.04481417110107393,0.5966677922899554
27067,0.4427657298240158,0.7487870415494833
27068,0.8799790769561481,0.9527702565913186
27069,0.5490354503532354,0.9481483837554031
27070,0.030156388023269316,0.05583062970722618
27071,0.058070474936130184,0.07829163485663744
27072,0.05531915111736709,0.7387795551040482
27073,0.02564516509273042,0.853406549852784
27074,0.03929395130922926,0.28204305709672084
27075,0.7193888850456515,0.8552216555501969
27076,0.5970958116178054,0.770855773045958
27077,0.03485694234149446,0.09410178843010317
27078,0.2690844819242381,0.8180598756686486
27079,0.29880940989738175,0.9419470561616905
27080,0.07841949872167468,0.2560699054992823
27081,0.0204418689228692,0.6938504363892574
27082,0.2618884486041223,0.45011090099974943
27083,0.05286972765638526,0.24474251411426273
27084,0.8573443447953759,0.6866441236371339
27085,0.050941052266664316,0.012228500790032628
27086,0.0543356026810806,0.08767125483886021
27087,0.1908992182393529,0.2983549777938562
27088,0.20260444967613117,0.7457278154448312
27089,0.11405197272984789,0.23044493674727784
27090,0.2382727751052405,0.5953012816493587
27091,0.4000921859124087,0.1664306941289863
27092,0.10817689180000103,0.26898817097996464
27093,0.2075361584402527,0.2907491088037306
27094,0.007899278064842233,0.036786431367031094
27095,0.07789508659434402,0.5475378575798912
27096,0.019633655621526334,0.20611298718232995
27097,0.5899684725772262,0.7622014399350254
27098,0.36939541362048767,0.8324025669630352
27099,0.1566151072647026,0.4618573487955959
27100,0.079522505214463,0.7887208112215438
27101,0.08296072249171323,0.6729407739412671
27102,0.11265197070185923,0.8480772634784485
27103,0.02677723787268816,0.05489126892961905
27104,0.3277361673001766,0.5242263962413714
27105,0.059778615159509545,0.41330921427452627
27106,0.6265935105718616,0.895831729574075
27107,0.4196155920924237,0.6974774705070795
27108,0.11708853111254133,0.2742381584849034
27109,0.06023274883852505,0.23140950013587197
27110,0.09538251176245556,0.3348626248369357
27111,0.03710363169523738,0.37336204992564226
27112,0.19352152056640276,0.6026779913765183
27113,0.07671651162076093,0.24513285164141316
27114,0.09199464829634608,0.21215512493873634
27115,0.500462878928008,0.8652770883040658
27116,0.16964662578587172,0.9258795925633514
27117,0.0553180464896601,0.10703211028722484
27118,0.14660777803833913,0.5622176224163684
27119,0.0632168766344679,0.3310198583414604
27120,0.3571496760512124,0.9863026178533968
27121,0.015765056330567954,0.7169237803029027
27122,0.04364427798014362,0.24437438798183492
27123,0.04327900634211899,0.09571183422677491
27124,0.028392038495965083,0.06566403053051913
27125,0.02299059089188273,0.0400041144699428
27126,0.23919412273068333,0.0712309618585206
27127,0.07051618745174994,0.10564984254657285
27128,0.17072298248169218,0.6546816129313496
27129,0.5630816738706852,0.5860241010210598
27130,0.12100321778026057,0.21925091852383258
27131,0.04566381118964868,0.07213795231960861
27132,0.4992703535320924,0.9275860960980215
27133,0.08871339901239436,0.5740750754547163
27134,0.6450084431875428,0.9323599734824252
27135,0.20580559439894613,0.5559171452293701
27136,0.07595449937576063,0.5572033226288265
27137,0.06331406386137112,0.19923743555221465
27138,0.1617593311308043,0.5588525519886253
27139,0.09753958562191882,0.07604625643363347
27140,0.904107873029357,0.9585238114840069
27141,0.5514982955578728,0.8394908078478696
27142,0.06725311417056556,0.31603774017428926
27143,0.21765922059282786,0.4644958359020158
27144,0.05184345581125064,0.048716197802139906
27145,0.3927994684907076,0.660636233135354
27146,0.039017755394686486,0.9251491969994485
27147,0.06239471962324242,0.23515499507645288
27148,0.17628062343070097,0.15467375679848477
27149,0.2933596545887057,0.1642295846147644
27150,0.6738383571017335,0.966919770168505
27151,0.1681223242752162,0.816254837933784
27152,0.021332925727198564,0.2063181930711498
27153,0.3165473147904929,0.8403684372321023
27154,0.6853889126778381,0.868392216826763
27155,0.15554039383092003,0.6659697059915963
27156,0.015031585500870163,0.3547858155436445
27157,0.009239379414862785,0.46025068236969485
27158,0.07664646815667063,0.39627801365459914
27159,0.045662718329376926,0.1569281460390106
27160,0.20312627432036845,0.18698862190082294
27161,0.3390710351527699,0.48336071800953917
27162,0.13522128754079646,0.9475047091418912
27163,0.546225669911243,0.5305070963735373
27164,0.21097165562053247,0.12157581748762322
27165,0.49771938950634337,0.6198079137797462
27166,0.08027562353431084,0.16909943233120855
27167,0.15955220484522226,0.4286340318963977
27168,0.14947741745291154,0.7128221102196957
27169,0.48097299393543025,0.6511023697557659
27170,0.39150298061168204,0.847337052002329
27171,0.041017504246142006,0.34294289693723407
27172,0.04952144194387931,0.8518153922149316
27173,0.23233588318088055,0.5439393591375931
27174,0.08628387485197613,0.07793541614704035
27175,0.07638519693789533,0.1305628266462712
27176,0.5565525881572227,0.9594603270861051
27177,0.8450124530177484,0.95591814641939
27178,0.1483512292540371,0.37563772512281296
27179,0.07266943696709155,0.2723058232654053
27180,0.1929849752612138,0.398699389895087
27181,0.03888083138710824,0.8263954855629072
27182,0.6263311244526018,0.9185154449674413
27183,0.046721544349720374,0.5753216437722725
27184,0.038198363283624685,0.3137884535603361
27185,0.5017262879567878,0.7923862995129514
27186,0.12014558924671397,0.6357710064584179
27187,0.08451748148159527,0.14168848859568947
27188,0.047244090180541314,0.2994306746041455
27189,0.05441373571108085,0.5616445606483946
27190,0.3906498534123247,0.7475872944783338
27191,0.12018536038913326,0.9405896598447644
27192,0.5314723212758993,0.772752303416758
27193,0.0149226360937858,0.08163865734425275
27194,0.09208649881781852,0.33800129872071755
27195,0.02579985434098622,0.09280463448368208
27196,0.3326377506521714,0.2054221076688264
27197,0.05339371764903662,0.6428182583200552
27198,0.946335875332212,0.9910953767724575
27199,0.03632415245374905,0.14151377369884255
27200,0.2871922309049373,0.6730197933972629
27201,0.7415078410268391,0.9222946339104551
27202,0.05475430222993029,0.02535074185131855
27203,0.03626980289904203,0.08309646510233785
27204,0.019262718768127452,0.051728392153011234
27205,0.07739856707964139,0.23667325344228654
27206,0.17129243823828513,0.2967715479668028
27207,0.08930673738658526,0.16270664951282957
27208,0.7998549573949807,0.7533039117519897
27209,0.1390697875594092,0.25402347915495355
27210,0.3215221574473124,0.3905021903531534
27211,0.09659924022321843,0.2510499901201502
27212,0.6571250933023326,0.9564212340005562
27213,0.47583110679371177,0.43501554616779203
27214,0.025496031820229942,0.06473205422820104
27215,0.18884911957391012,0.8493741594810233
27216,0.10810338916673704,0.875954833402572
27217,0.10367749736657544,0.17497256494228794
27218,0.6875997417290861,0.9608363121485851
27219,0.48528792346132743,0.6894859608650339
27220,0.10928760313842135,0.4156802171015912
27221,0.18620772332758867,0.6231014296258365
27222,0.21486138641790403,0.6382959327044575
27223,0.03368929864555363,0.6383544303339791
27224,0.2023228424536438,0.6980286934392207
27225,0.1860700754127655,0.265128352422281
27226,0.01724635071925734,0.2888674331287429
27227,0.16105213795309695,0.4543561857122086
27228,0.5465678453667242,0.8633746107742103
27229,0.6649757873466888,0.9243188631238367
27230,0.20116930921974271,0.9763670262920856
27231,0.4622526534298486,0.8223704419137654
27232,0.10900808434826559,0.5436612785211882
27233,0.2962503714470632,0.1995876674570019
27234,0.045472812831601664,0.027045054107759307
27235,0.8845041635968676,0.9554752510027539
27236,0.11241889908071277,0.9354497842524242
27237,0.2009234202194833,0.5816323576814091
27238,0.2966604635180883,0.7585409373853369
27239,0.5612364189021918,0.24533505758006138
27240,0.14555212327231506,0.47953510194653975
27241,0.07421931075298505,0.19399781430350319
27242,0.11020264200057996,0.464939050759531
27243,0.0404721335030803,0.07554190833419729
27244,0.03178946764784242,0.08596851797894348
27245,0.13943929098997315,0.48453198748233933
27246,0.8308217085414068,0.9525997594697523
27247,0.17898575364661565,0.9297963983515489
27248,0.11490294154411769,0.5438341170860156
27249,0.14273793309403868,0.6380961351672154
27250,0.09495156018363468,0.2646294949897925
27251,0.09508233395691547,0.30694530228244915
27252,0.3419112501363937,0.6344825769016534
27253,0.07172790862339565,0.9129744269524376
27254,0.9036387097679834,0.973888361575637
27255,0.11634221249267454,0.3104160164019598
27256,0.5777055608554748,0.9590286348987775
27257,0.4564643506574852,0.5212297312613015
27258,0.47979397389172856,0.8271462122818924
27259,0.5588100712934904,0.920605349449508
27260,0.07869936194087673,0.33436475776953506
27261,0.13051847500224376,0.678325795221336
27262,0.18910565933858375,0.5291866647428016
27263,0.05734273348238023,0.0685680602202884
27264,0.0652585632569531,0.07292569749153141
27265,0.03265721031654183,0.1795841420651072
27266,0.15490778809596079,0.2854585445763407
27267,0.17060627097223677,0.7928365266282957
27268,0.019136357182523257,0.18380847040699547
27269,0.7657103276671872,0.3618449609965899
27270,0.031900074854440165,0.09302215162359971
27271,0.06043291757567347,0.3035869319353862
27272,0.01257628501381426,0.4168736609517893
27273,0.048828363587351174,0.14512543143214807
27274,0.12988389308605977,0.5189012053319662
27275,0.13367839832473918,0.34175101584052386
27276,0.009971883215094055,0.0952792144381372
27277,0.04576024362461623,0.8213602030463025
27278,0.1700273249880212,0.32869165955468704
27279,0.10268633826382531,0.26825105946825417
27280,0.2728098469254026,0.3527436597271728
27281,0.07468697076436305,0.321179497535825
27282,0.07210056072646394,0.8976583492661953
27283,0.004940757058196043,0.022439182025904933
27284,0.19137977882490953,0.26077049347790643
27285,0.11912150904912341,0.4435217330801724
27286,0.0883628365593963,0.2569363224758778
27287,0.25638350473037075,0.6662925535616495
27288,0.5770758162708146,0.8135609198499275
27289,0.2526018610951363,0.3593661383061946
27290,0.016375248522017008,0.06059784038796587
27291,0.7302061655210085,0.8332095244877437
27292,0.062361657140262886,0.6914258098459696
27293,0.12347319849082827,0.9722782073601152
27294,0.01755850202095356,0.044368804376644325
27295,0.28103593394216675,0.8619453925167917
27296,0.06417948342827756,0.7812935025946536
27297,0.05910155253723516,0.7117335367968307
27298,0.0901646664882509,0.2764214872178048
27299,0.2930676454964906,0.7755364951700428
27300,0.18637861452828755,0.9637124376974524
27301,0.0038548687627499587,0.021994144370042257
27302,0.1113074585319473,0.4756366674747761
27303,0.022093420228798004,0.0755306090123457
27304,0.09412949762856837,0.7835863478432491
27305,0.040842343663601566,0.03779115992470369
27306,0.2265286337411055,0.5802413180477243
27307,0.5798803102602175,0.7574025733496187
27308,0.07836774554644892,0.1406827006703055
27309,0.5662459615728186,0.9707878001844953
27310,0.064706981907321,0.1460093504991161
27311,0.14465764486235205,0.09269717873073467
27312,0.07471813161074997,0.32803065304304996
27313,0.052489223630974774,0.12263047077489789
27314,0.028704361095698478,0.07822515144153422
27315,0.11780655802194541,0.27879342412602476
27316,0.3553327943438323,0.7996189433193999
27317,0.07117179618825883,0.13629364640472144
27318,0.2717871379434399,0.3339281930939368
27319,0.37703114581447184,0.9001553535106142
27320,0.41852131220362715,0.6793775963871395
27321,0.03523614063461641,0.5071022546963189
27322,0.6269588130806909,0.5127427853332485
27323,0.057108986933516716,0.5390285600749204
27324,0.26352279283424274,0.5098655855874413
27325,0.7723243150995895,0.9449646922723961
27326,0.11654852642164328,0.5163274324298689
27327,0.14511911313946077,0.3942897751730468
27328,0.20958300590976284,0.5043711537022162
27329,0.10981851830858415,0.31484772492148466
27330,0.015518787089881716,0.513793407535404
27331,0.07175570789382017,0.19430233957216292
27332,0.18665461322826696,0.9563112331447234
27333,0.6215777388194229,0.7318417074155488
27334,0.05602212190521537,0.037595081188120355
27335,0.20286211182739283,0.11244376494802519
27336,0.07427123538416536,0.15111731356641608
27337,0.18599000668223514,0.6357302383218194
27338,0.21287153486195612,0.45765408072746205
27339,0.25262047938490606,0.3520942646235436
27340,0.019605175786539256,0.1893115129384615
27341,0.22232735536166243,0.7045134088965719
27342,0.027525507628909346,0.6283715826424646
27343,0.06380789213378828,0.1300411968854578
27344,0.29801169063435357,0.5484399203833817
27345,0.060288342495699934,0.3298149807981073
27346,0.8313260240800386,0.9728399886354275
27347,0.7244424685784904,0.9559087068453985
27348,0.09815531118398343,0.31696784733539773
27349,0.06481282404783825,0.22644055863166146
27350,0.20308707001291532,0.9474415534378968
27351,0.8495355683256166,0.9100055763907675
27352,0.11603877190916005,0.40681668378456026
27353,0.008260779260811053,0.07720925430593696
27354,0.15918508446414545,0.6530095665388488
27355,0.2652848429907444,0.45039223288676317
27356,0.18313565740200172,0.3932280510060086
27357,0.13469717260966219,0.3633975105908672
27358,0.24872302007628194,0.7643291951668395
27359,0.389661478145235,0.8434757055925917
27360,0.11389537120273502,0.5332042694429219
27361,0.04422215088914818,0.9346088585039184
27362,0.22529820924171293,0.43619465847902067
27363,0.15405806226130597,0.2852087133996826
27364,0.0707954228202958,0.45588075254333166
27365,0.35444451551186207,0.6987020623181387
27366,0.5015888042557937,0.5886239014923148
27367,0.2443341845146106,0.4501847673156095
27368,0.11358719245008722,0.4848402215204622
27369,0.04795486052110351,0.04969478934489631
27370,0.018874905771493544,0.8005901239830127
27371,0.26285679916977217,0.47902838614361043
27372,0.09282111279370164,0.24636896717982082
27373,0.7664148741217754,0.7532071004568446
