respondent_id,h1n1_vaccine,seasonal_vaccine
26970,0.7383963012538319,0.44371209545324664
26971,0.08748043956852584,0.297266372782558
26972,0.0071281294213879015,0.017654830392931416
26973,0.04541118900985106,0.09899123663959125
26974,0.14211725975157116,0.39801997599517125
26975,0.061598064277821066,0.593124243872202
26976,0.8316868934567105,0.514680926135925
26977,0.054240510172292956,0.2926112012769844
26978,0.02931080550277088,0.7532839709537661
26979,0.3311959940080855,0.6302039401551253
26980,0.050713712205954914,0.10480788184141951
26981,0.051251814771547194,0.24236095578673894
26982,0.6331555026746469,0.8710122111724246
26983,0.13497180446666535,0.52015572634957
26984,0.0791677991051098,0.15397913999560345
26985,0.022601955785313495,0.0999206490478659
26986,0.1900176127456928,0.6234329931087917
26987,0.06220238219254573,0.1700063597837761
26988,0.028730723793702694,0.11154334797580741
26989,0.3081748786741255,0.7716678398141876
26990,0.013115040451650541,0.06745821747388747
26991,0.3078758765114167,0.5308788773063774
26992,0.2679085452596915,0.45071406940235864
26993,0.14587497472074012,0.8184412141249828
26994,0.18581273394465445,0.46451591675207865
26995,0.1611001098070342,0.5355214287165113
26996,0.31658196175513753,0.3810200291936762
26997,0.023778092328719396,0.1060540717870263
26998,0.04457699234778541,0.04618395988914816
26999,0.32039305954209524,0.4579070472083615
27000,0.13769133539479858,0.36558088893368607
27001,0.0422529117961163,0.7371916155805683
27002,0.009859791045877546,0.20839178150704563
27003,0.02678595744849685,0.06294582764554114
27004,0.13267534888530047,0.31022817408137027
27005,0.3427546605164316,0.7258214795058394
27006,0.8269999957431228,0.9340179296153692
27007,0.08311460152190504,0.18661791834179933
27008,0.04254193943578974,0.04991243476817385
27009,0.08016712835246596,0.27928441061837644
27010,0.09429043069937557,0.18214708713127417
27011,0.10222073177210857,0.13705517172838533
27012,0.39330799044734077,0.6790487540798351
27013,0.11649095279181537,0.39022474569247245
27014,0.03499453641960919,0.3091545499722323
27015,0.07975659423938744,0.1926928643682729
27016,0.1300219527138942,0.3018360941365936
27017,0.3905628725318346,0.765300361709183
27018,0.1100360441084976,0.29538649671164174
27019,0.8863027236189509,0.967825228397766
27020,0.18422316144917225,0.22742710731560856
27021,0.14997263607357972,0.5606393954602394
27022,0.15588480577743,0.2498809194545859
27023,0.14659779717547214,0.1288450508949335
27024,0.06350093111799798,0.2458488533240669
27025,0.050009642548430946,0.024859058532060916
27026,0.10875852067160356,0.45571342378130064
27027,0.09283599423737443,0.6960523096846714
27028,0.3336657912932295,0.8435155457063652
27029,0.06876267108778872,0.3010163191948392
27030,0.17441108443011244,0.27799288378043396
27031,0.1888734927858888,0.8377334538121519
27032,0.1996621608846719,0.46014053316568965
27033,0.29552226422983263,0.7314685836348757
27034,0.009965264018098623,0.6132185474702664
27035,0.1421874337366353,0.3662859023868691
27036,0.22787620103165673,0.6722351532573004
27037,0.6255047988659835,0.8028012090603798
27038,0.05123945029196574,0.03151206713481072
27039,0.7218840289104204,0.9058458377561627
27040,0.15517590881306825,0.10316570103555871
27041,0.12097943348242679,0.5294610580854596
27042,0.07893496842010574,0.6695661200677478
27043,0.4666971234589824,0.7996398997348885
27044,0.009042459778069455,0.023803826075059504
27045,0.1479386456441248,0.6408133386556185
27046,0.052984170281934515,0.1055636021071181
27047,0.5901014234261436,0.41981979328863883
27048,0.19268502236830412,0.37143869993775863
27049,0.2265595563171644,0.8799435503723029
27050,0.043659967323068975,0.5274735081100729
27051,0.1602595322177183,0.3545640378411012
27052,0.09853453577812016,0.30123799985070493
27053,0.881522054053118,0.962564814952162
27054,0.03786665273854947,0.06483259426990622
27055,0.0937745860421976,0.85573839906214
27056,0.02266155568871717,0.046013031400711356
27057,0.02512934192156572,0.02995869858397364
27058,0.8029587036522451,0.9279525503747631
27059,0.07171576310740506,0.30263211509850796
27060,0.0282629013769268,0.3710829571815867
27061,0.09663352257189847,0.5085387348467129
27062,0.061424229265037114,0.4474658197819845
27063,0.07935687265200889,0.6581788409896414
27064,0.12674182845948023,0.46145371858289114
27065,0.04982076023973739,0.23152069787230448
27066,0.05250156155802549,0.6280654174774002
27067,0.31902015117848864,0.6640519947720904
27068,0.8873987595484969,0.9562214198830667
27069,0.5505195468183243,0.9396843858691197
27070,0.045816537612779144,0.06109568106584178
27071,0.05637029272476396,0.09250889236541364
27072,0.08348715808456597,0.7270911022683707
27073,0.026687541729862818,0.81990879297313
27074,0.049314030085368665,0.3083059062646149
27075,0.7170676130986366,0.8582390855716894
27076,0.582153275647874,0.7769653852798751
27077,0.04731472052568703,0.11713576622443482
27078,0.25828393808547045,0.8559406241082773
27079,0.2876329207287995,0.9381022835064164
27080,0.07361429813692766,0.27313851486617574
27081,0.020595589769286902,0.7416348569093049
27082,0.27299494849294303,0.5414146071690534
27083,0.041023007207913874,0.16604420214063637
27084,0.8614789603102238,0.6224378378994199
27085,0.03213375422072676,0.013563152703367807
27086,0.05691246769456639,0.07861899478116358
27087,0.18624532039058603,0.28711739503402456
27088,0.20419033608692308,0.7901381170221223
27089,0.2070829171164136,0.3164455410809004
27090,0.24209208727428885,0.5046746160464343
27091,0.5646069820118128,0.13881506283976247
27092,0.08855263471842933,0.311552952306066
27093,0.2232643539582701,0.279129053608506
27094,0.007027415312777837,0.02827128169177423
27095,0.07082686723917293,0.47677036653307064
27096,0.02188683813166345,0.22408743120744098
27097,0.6233658809588098,0.736116382274591
27098,0.6048361504649334,0.878426733154451
27099,0.14295310160805244,0.4547750432505935
27100,0.08287963871832423,0.7806194897761667
27101,0.0871686756287233,0.6226225878981181
27102,0.10535715634404606,0.883509235935799
27103,0.015494005078763093,0.04905005418459313
27104,0.300058312052043,0.5607437767886866
27105,0.04644902901450354,0.3972896228271679
27106,0.5661830376502897,0.8499627451103251
27107,0.43732672892544655,0.7367008199140399
27108,0.11667158777822159,0.34758642870679046
27109,0.07556123069852332,0.21720091726528915
27110,0.09298539233070609,0.33821249854589863
27111,0.04561184287721057,0.3676281729471105
27112,0.22410396400596605,0.6111634410429686
27113,0.07971237546100185,0.27009075460698967
27114,0.09780974166305995,0.22056786924719557
27115,0.6000729538341731,0.8821957427605517
27116,0.19426996837711805,0.9284284098186665
27117,0.08562206745278807,0.1534377709787473
27118,0.12930207476474093,0.5099034650583774
27119,0.05132387546955732,0.3414333415167469
27120,0.3502672741522003,0.9787874160370085
27121,0.018950000209963944,0.753823433969414
27122,0.0502067946822719,0.2238729805729184
27123,0.05652853198165473,0.09610838953163936
27124,0.042917984805907534,0.08397595922340077
27125,0.023130871808119596,0.035112783031352006
27126,0.35590710926205715,0.08747459651792865
27127,0.08061003256225725,0.11121883674106245
27128,0.17814356821711902,0.5825701713575293
27129,0.5339315183708245,0.6056559827088126
27130,0.14641535934787084,0.32088342205302195
27131,0.05698031361046628,0.08678054438153172
27132,0.5173290076290175,0.9187090089285371
27133,0.11312312769396991,0.5900357743700744
27134,0.648576093352655,0.9038407663230502
27135,0.19639396537612816,0.5594581707664645
27136,0.07567597921321052,0.4670832389843875
27137,0.06869201870562723,0.23450061277785397
27138,0.16946032321622728,0.5892777334151016
27139,0.09788030839229761,0.08378778066725155
27140,0.8697065509093299,0.9312132537048259
27141,0.5793294173127631,0.807538105281494
27142,0.0587236522401781,0.2762969557194755
27143,0.28579019357139407,0.5536712076299782
27144,0.06102015624635514,0.04505701685331454
27145,0.5832117906018406,0.7596449645501194
27146,0.047851753448266955,0.9111885886919842
27147,0.059194151326688614,0.24834936502374758
27148,0.18215663139116756,0.1464853215844175
27149,0.29204031876273123,0.1832094977557679
27150,0.6589434455066135,0.9707336564549519
27151,0.18388738627177428,0.7720064078194431
27152,0.034379187145060684,0.32398675925589093
27153,0.25220821395214643,0.782002094485464
27154,0.7656187789343509,0.9212823007934395
27155,0.17537924164430518,0.6486228635007978
27156,0.015165352523797368,0.313632265073087
27157,0.012899949858859566,0.5231544997654302
27158,0.07463749814749769,0.3706275272086975
27159,0.0439216353017951,0.19855823976770404
27160,0.21291967931180406,0.22639568859512976
27161,0.31352766651214337,0.594086276763846
27162,0.21357048693239608,0.9580676870277515
27163,0.6441966342249007,0.4220295085491969
27164,0.2312842352223969,0.12844673027404108
27165,0.5114391856078604,0.6074742007010279
27166,0.06383718865548929,0.12794424056021733
27167,0.15013949977971303,0.5913049714736262
27168,0.14641737031805283,0.749341587974108
27169,0.45648523289365894,0.7178917638877754
27170,0.35791365990328694,0.8362628849968978
27171,0.042865633718548964,0.28954124503124923
27172,0.05272621937977674,0.8553659397256268
27173,0.2641590801692931,0.617863755589136
27174,0.04558666544972909,0.1002316865325818
27175,0.06913643927140076,0.1716749454099278
27176,0.5180013669175266,0.9397681822128016
27177,0.7950774470307423,0.9537159166960685
27178,0.14621703974674488,0.43939027214658943
27179,0.07425281423604917,0.23733841569364056
27180,0.2721186888973696,0.36913965251752306
27181,0.0381749081399546,0.8263594308157908
27182,0.6499574806055608,0.9078282485430179
27183,0.04785079122306775,0.5237248544461482
27184,0.031035475281182685,0.35333886861508845
27185,0.4747710595169689,0.7556203873814918
27186,0.15222482374172766,0.6591761782444058
27187,0.1019554055152661,0.15219798856291103
27188,0.05338310752482721,0.38753016124929357
27189,0.09084968055745545,0.5501836030289085
27190,0.517131916839907,0.8385862811982326
27191,0.1367155886440823,0.954019274547087
27192,0.5749029878495348,0.8419088070566444
27193,0.01260353192757488,0.08580370838131998
27194,0.13050549728131763,0.4065191568489372
27195,0.036607744470439574,0.09711190292447985
27196,0.2849092016855283,0.28343538277233027
27197,0.06672828025539068,0.6791967148045407
27198,0.9485295703188468,0.9912501330300972
27199,0.03496494490937754,0.11015165761567225
27200,0.302640871442695,0.7439829418318225
27201,0.7282572227131833,0.9222546887644174
27202,0.07179616396109559,0.03623916481743562
27203,0.05022687682911895,0.13703046499444746
27204,0.03359812766361421,0.08549205419979919
27205,0.09856792618153705,0.3042093751750715
27206,0.126674276292405,0.21283076287335365
27207,0.07689851318932969,0.17387618568800134
27208,0.797566453923139,0.699991987646629
27209,0.14857426460103884,0.25733327646547594
27210,0.3151981270917255,0.4046129591002753
27211,0.10872204659813513,0.24087981228568903
27212,0.5795915931284717,0.9413894306719455
27213,0.4342758022175242,0.49675640937138665
27214,0.02420574649970858,0.07564917154969168
27215,0.1587986709724668,0.7956126627474899
27216,0.07326124526194917,0.8306662756354222
27217,0.07371304995617875,0.12454116408091515
27218,0.6745470937800969,0.9486679781162076
27219,0.38860807117610857,0.6021948777819094
27220,0.1328464845033468,0.4339488787320487
27221,0.17978996178910295,0.565195157899929
27222,0.19817986802051799,0.5673476217118337
27223,0.05635352119934455,0.6688031194067134
27224,0.21457376020914082,0.7280070629275228
27225,0.1675199830742156,0.24135798006987025
27226,0.0203741119240641,0.19754091733991472
27227,0.16183085946835296,0.4270440576839669
27228,0.47704383088262164,0.8540689640378204
27229,0.7438145218369981,0.9225005756222114
27230,0.20080675352803531,0.9749137955097266
27231,0.5103730024413075,0.8631542903404612
27232,0.12075741949419293,0.6022671724238371
27233,0.3322680062977285,0.18235407843478288
27234,0.044367540998774144,0.02297475598093454
27235,0.8782066073357953,0.9458917191347459
27236,0.10703220674111213,0.9203284445923029
27237,0.3013801743078212,0.5346792492023495
27238,0.2654481565516192,0.6775617155142243
27239,0.468004436405757,0.15677330231918307
27240,0.091093420120706,0.47739400583335456
27241,0.07323504795873435,0.2462632172701751
27242,0.12338156914763354,0.5481221121344342
27243,0.044967527151233345,0.08830059570836248
27244,0.03692264813355624,0.09513234831172863
27245,0.13951311405379913,0.5304750790033138
27246,0.8126591470797613,0.9655738307070834
27247,0.20050496159483525,0.9453855090283871
27248,0.16654415339329984,0.7228564306077416
27249,0.10322201823415632,0.5474104014817553
27250,0.11302029253993293,0.3253788960559028
27251,0.08143896129110947,0.2687133574313518
27252,0.3472169030917789,0.6640058456309708
27253,0.0891101314882479,0.9205086434744382
27254,0.9034762689242171,0.9746430976369493
27255,0.14872558460428703,0.326532421456692
27256,0.5771809089751647,0.9671896525284329
27257,0.3291739749974545,0.5433414568688827
27258,0.45927342753274564,0.772535139591544
27259,0.6256333563861552,0.9029724005820635
27260,0.16406918645376595,0.5326029503672246
27261,0.12915082212429826,0.6400880702878494
27262,0.2311502474162503,0.6314495182674985
27263,0.08001916889588101,0.0815193702567527
27264,0.09289722432078228,0.1351943767569421
27265,0.04646565242823196,0.19139382954012754
27266,0.17155647337605934,0.32841498075706427
27267,0.22523245186189303,0.8656638434502791
27268,0.017703000571976123,0.18090169579323617
27269,0.755648736963571,0.496717020687917
27270,0.032627504024265355,0.07298579485720234
27271,0.03420037562990293,0.2409341656711352
27272,0.012792944710870351,0.32370243630266177
27273,0.054933866030342476,0.16145121924218594
27274,0.14191635910251152,0.5888948786342489
27275,0.23446026101634487,0.4567409850383827
27276,0.010114778241476502,0.10401545482110437
27277,0.04646236337192038,0.8117125018107724
27278,0.1489470361219471,0.39540472173532104
27279,0.09403405495506814,0.2579916709053823
27280,0.26549696107942483,0.38425506823917827
27281,0.08193641403324926,0.37182755541773016
27282,0.06372220014380517,0.8541068823454887
27283,0.007316025769873635,0.035480281136293416
27284,0.19490860818150368,0.2563840546638214
27285,0.11988019153314347,0.3884962309154285
27286,0.0620536866941741,0.18654123584529483
27287,0.15436531627296046,0.5065445449919983
27288,0.557956391233538,0.7910314628321207
27289,0.2699258756393849,0.4118473699021109
27290,0.016555212961935236,0.06467337407061359
27291,0.7194650471068849,0.8486835794567066
27292,0.055864803092539064,0.6852213038012852
27293,0.11909772538691894,0.9653518371284038
27294,0.017117186301737343,0.048857596116918936
27295,0.26664026820515135,0.8756094098378657
27296,0.06641203229000812,0.7254721712709048
27297,0.06077021795177698,0.7129719860377999
27298,0.09868464577081172,0.26054352162354333
27299,0.2667563614027514,0.7036728042248171
27300,0.22105155041664198,0.9654738434483104
27301,0.0068389015008149525,0.029230262294900892
27302,0.11054512120845392,0.5777060886251414
27303,0.017851640746403722,0.07503779772674013
27304,0.09258743033249588,0.801224568866969
27305,0.04294138438673551,0.041841104886409484
27306,0.1876655827396472,0.5322244105326465
27307,0.7535183506999334,0.7982564874906306
27308,0.13183950371814418,0.23974012763642424
27309,0.5929232333688772,0.964697150853565
27310,0.05277636067045871,0.14619489849873904
27311,0.10068030611930649,0.11232028038799506
27312,0.05735005769225845,0.346133106157219
27313,0.08040438435945144,0.12060225666459987
27314,0.04245453137235433,0.054866678506157
27315,0.09780085181808269,0.340167273485006
27316,0.37247277700031234,0.7670555088641593
27317,0.07351818125153209,0.13217676522404895
27318,0.28539997838215936,0.380519422489273
27319,0.3923963376325662,0.8714316061067171
27320,0.38999402859244003,0.6331370142589481
27321,0.03971139179985121,0.4878035920439864
27322,0.211626888348872,0.07240033584680446
27323,0.09080557419032544,0.6302747281312068
27324,0.328871328322999,0.48987763651067256
27325,0.7623480728499714,0.937898238931256
27326,0.15367612344138398,0.6244293502865121
27327,0.1498133220889086,0.3556530664419931
27328,0.19433870919538762,0.5773919865581634
27329,0.10102262678028215,0.25011802211095896
27330,0.013585729691506428,0.47096250777920223
27331,0.08113937866619549,0.20010380826603735
27332,0.15611377596598364,0.9373013864233871
27333,0.6038430593967892,0.7892905069479468
27334,0.04042117318919868,0.029697744718768005
27335,0.09620047606115971,0.07284367175957482
27336,0.06780762391208825,0.16528321128200693
27337,0.22594996241404283,0.6934986128855246
27338,0.250007755930074,0.4703068641407949
27339,0.24594909412971497,0.28313824299289625
27340,0.01874169639789369,0.16039348697700914
27341,0.2422411207911203,0.6767708616751963
27342,0.024951553429950105,0.5957427438837612
27343,0.04695887797549091,0.1126715422453616
27344,0.2908688927496996,0.49470089513011223
27345,0.08692128428376475,0.3854104491083746
27346,0.7872777851051967,0.9622761508340324
27347,0.6671319185641154,0.9053696588653394
27348,0.1395638682815281,0.397267420335511
27349,0.05795164975900714,0.1785236915955239
27350,0.19844852938452806,0.9360169515826058
27351,0.8371310654041074,0.9214577020370974
27352,0.09618290760360322,0.3417856486064263
27353,0.008769941177507557,0.0952954059085243
27354,0.15605473273231196,0.5515276806279611
27355,0.3142823669509937,0.45360538411010737
27356,0.19135534309537777,0.5422832990808375
27357,0.13029955943782817,0.37695633819912866
27358,0.21340679368561918,0.7052944532313623
27359,0.35187498253336075,0.760571642022201
27360,0.11653436418287536,0.4646935004729919
27361,0.041257326293134354,0.9181622025987602
27362,0.2247946177035374,0.5200832606695323
27363,0.18199861928510125,0.33868510253831463
27364,0.06445810201818873,0.41084282474415773
27365,0.21436515511138807,0.6365649520107014
27366,0.477642230002676,0.5810361344940623
27367,0.30258053779294436,0.5420106621926797
27368,0.10345595257659511,0.5075171087712397
27369,0.046032873265110574,0.04149564887261239
27370,0.024484317337891564,0.8016863077943168
27371,0.34449485704469446,0.4225785792853271
27372,0.07248612013662324,0.2518203557002354
27373,0.7661849068372442,0.7296858266980913
